index,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,search_term,radius_size_km,lat_long,area_block,country
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEA3qBENfjikZymv2wXX4aHbVyAF2OkUBwoFZrOS1P76YOe6NHcM1oafzODdKTwdkpFmRtTjZbxAwIOe81E3I8S4zMRY2iQ1aVAMnoto-O9Bm_BIejDFXd-IQn9ZbVyQorV8tbQ98RNtG6mpJOKJfQraFsEC_IQ3sIsEybnn92lCsLAQ', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.404566841552931",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5222845, 'lng': 13.4080578}, 'viewport': {'northeast': {'lat': 52.52356842989272, 'lng': 13.40879505}, 'southwest': {'lat': 52.52086877010727, 'lng': 13.40584605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kaufland Berlin-Mitte,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108031349055809419348"">Johannes Nieke</a>'], 'photo_reference': 'Aap_uEDrw5YN-OhmbC9UaoRzhxBlZ8eX1gmKlHVAO7-QF9-1fClO4ZNoEA8n-dbdjY6BCUGiq7apAaxC5ZT-BmJqv6AzvuGL7zZJPUTq3cZOVI5uyPI5muWsK1nT_e-tSY8pwuREDLtoeO5jE3v5_4O8hbKILad68Xy0m8ama7pl_DKCdWs2', 'width': 4608}]",ChIJ3z5s5B9OqEcRNhTDwzwxE-M,"{'compound_code': 'GCC5+W6 Berlin', 'global_code': '9F4MGCC5+W6'}",4.2,ChIJ3z5s5B9OqEcRNhTDwzwxE-M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3611.0,"Parkplatz über Rochstraße zu erreichen, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.404566841552931",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEDM2mBpkeE_sbodLAGoGvjf5i2d46LT6dLewyl78GUueEG-xg9M6vgsJ_6GT2vaUOuyAfQoUkM1P8gZK75Utu8tzkeKRp4fN5vSzOxAOJuOedV-aKw4-AxR4IjYKwIZBz2ZOvZ37LstwOeBtJcTE5cKbHrB3RpDn5govJzcYjNd_jfA', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.404566841552931",Berlin-Mitte,Germany
4,OPERATIONAL,"{'location': {'lat': 52.52194650000001, 'lng': 13.4077519}, 'viewport': {'northeast': {'lat': 52.52319487989272, 'lng': 13.40923982989272}, 'southwest': {'lat': 52.52049522010728, 'lng': 13.40654017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tchibo im Supermarkt,{'open_now': True},,ChIJIe9PSBRPqEcRFpQuacapvzs,"{'compound_code': 'GCC5+Q4 Berlin', 'global_code': '9F4MGCC5+Q4'}",0.0,ChIJIe9PSBRPqEcRFpQuacapvzs,GOOGLE,"['food', 'point_of_interest', 'store', 'establishment']",0.0,"Haus Ungarn, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.404566841552931",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5222845, 'lng': 13.4080578}, 'viewport': {'northeast': {'lat': 52.52356842989272, 'lng': 13.40879505}, 'southwest': {'lat': 52.52086877010727, 'lng': 13.40584605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kaufland Berlin-Mitte,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108031349055809419348"">Johannes Nieke</a>'], 'photo_reference': 'Aap_uEARqj7ur0mL0kousImggs1U8i3Og7RlNEX-Iq_lteU__yl2T7w5BQCngDXKUYCikNDLxYlS9jWG--ifR6SiKX4ko3vyYX9_fFDBDWTbj50HhSlRlk_eTAa6s0PPUqD4sS6klDccRwpYocyAmVZ-aVWmRcjj_OMGqIWv8yfFFFcmaX4T', 'width': 4608}]",ChIJ3z5s5B9OqEcRNhTDwzwxE-M,"{'compound_code': 'GCC5+W6 Berlin', 'global_code': '9F4MGCC5+W6'}",4.2,ChIJ3z5s5B9OqEcRNhTDwzwxE-M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3611.0,"Parkplatz über Rochstraße zu erreichen, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.406629447407836",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEAoEmALlXoyZV0fn7BpJYTrdeHAABXnb1ui9fr31-LwVzhBQhlw6M2BbiGLH2cEIwZMnoOPJsEvU0tXrabiAQdufpCwd0Q1tldFT9_-pID3UZ512Cz6XcjiLDGPMoI3kR6xS6-u2e8eayaBx-qSViI5TJIdvFHC2HumV1kYr5whNb20', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.406629447407836",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEDcsKlw1R_v-NF3LFa3rWm2rbF3poSj-iu9q9XuFJeFS4t4RapVkHAW4hs-T_Gu6AyTHqPNUG2QN7kDOJfsQnZZXFEyzVHZizATvBPJpIKwv6L-M8Jvmfn7OVUk-K9feHH0-nPdij1OGPNLT4HgtgMM26GFTzwKCQZ2fcAiZ_lSaRwY', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.406629447407836",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.52194650000001, 'lng': 13.4077519}, 'viewport': {'northeast': {'lat': 52.52319487989272, 'lng': 13.40923982989272}, 'southwest': {'lat': 52.52049522010728, 'lng': 13.40654017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tchibo im Supermarkt,{'open_now': True},,ChIJIe9PSBRPqEcRFpQuacapvzs,"{'compound_code': 'GCC5+Q4 Berlin', 'global_code': '9F4MGCC5+Q4'}",0.0,ChIJIe9PSBRPqEcRFpQuacapvzs,GOOGLE,"['food', 'point_of_interest', 'store', 'establishment']",0.0,"Haus Ungarn, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.406629447407836",Berlin-Mitte,Germany
4,OPERATIONAL,"{'location': {'lat': 52.5216566, 'lng': 13.4094093}, 'viewport': {'northeast': {'lat': 52.52319162989271, 'lng': 13.41033117989272}, 'southwest': {'lat': 52.52049197010727, 'lng': 13.40763152010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113002116842332694909"">A Google User</a>'], 'photo_reference': 'Aap_uEA4Ejsmi9KHS6hZ6hJ2LiOpQ46DtuXOGyt5VEZGfzVX5S_StFRmmK-yCdqFcifOxTl5Ww2T2W7oYCI0ioUgyGGyMUEsTjZynlUNu1OFosBHhdfx1DR2YwWefSbQLBsg9ZkaRbJl6WE6f-wMMmsSGBfdIiaLZ0-YbOUCe4MuWkrze0r6', 'width': 4032}]",ChIJz5gDUR9OqEcRZK0QRhnofcM,"{'compound_code': 'GCC5+MQ Berlin', 'global_code': '9F4MGCC5+MQ'}",3.8,ChIJz5gDUR9OqEcRZK0QRhnofcM,GOOGLE,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",252.0,"Panoramastraße 1, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.406629447407836",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEAe5wwfj-Eg-l-6IThzESKYd1SWVRS6xmwjwVjeqYxuGLhtuCAsV_-RjdgfahO39jNnWEG73NDQEe-uO4qKbr0_3D_ToHU_6zj0YQ-Mj1ySTnJUr9LL_PAtwBpoI7WGhM1agKp9r7fcr1hVOuOv1exkPgdukvqR0_NXj3NQ75EOMr8d', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.386003388858791",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEBkrPaSUPpayu8RWpiec5BphFUnGXjz-BJydfqRxjaFsU-Za3FoVx4g13viIF_l5jIqlCD5eeAxT8O8OhKG1YqlgpGRrx7sRCX7kL-LlpP1Pg0KSAkei1adPe0usRhtW4ERVXZ-MvdyCN_OL7F5Tt1E5eRSDtFQYd22xWKxcOcAKPY', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.386003388858791",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5235687, 'lng': 13.3872835}, 'viewport': {'northeast': {'lat': 52.52492847989272, 'lng': 13.38880992989272}, 'southwest': {'lat': 52.52222882010728, 'lng': 13.38611027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mulberry Company GmbH,,,ChIJzR4t2elRqEcRuMe39m20PEE,"{'compound_code': 'G9FP+CW Berlin', 'global_code': '9F4MG9FP+CW'}",0.0,ChIJzR4t2elRqEcRuMe39m20PEE,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0.0,"Friedrichstraße 133, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.386003388858791",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uECqD2MGwU9LabYN6fZK3onINIGrbPnLEiK9m3bGm-wvySAR6US_bLTUVXZcEra05U9-XiIYTeRaVX0dz4H9MxdhxZHFiL2PVsSILuzW-C-pLsoDm1huwhRovUyUR3lN2GEhDoi2_YgrxQfB6jwQv8fPlGu6vsQdpxJNOobn64LxmpM', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.388065935789696",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEB_DJSngWcnJyudqJpIDoQpLIunIOlADG2anrgG9tpfYvuGo1aAaKqT4twy5bWw8e9JgWzew6kk-UOqGUW8ctpf4DTJ0ieATO2-V5HYDAcz_i18Z03hLvGp4YvotpVVNvUkqdesW8H7rvZByToE4R9T-cZqoky-6lG8zd77LsnrKbsK', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.388065935789696",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEDgNJut9eX3C4p6T-aX2-M-bY_exRN9flEeAlr8N5ZyBPhBvU1AIjKFJofBoD4CEF6Lor35oTeAg1AypCEKuQati_LwXFDRj-5dQk8m5-pdL7wZRdDt1dmHPAuA3yQr2pMhKNOkTe3xCEsc8OG98djIvaGgvFXn4FbbDFXmI-tsTEs', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.3901284827206",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEAvbNvCyaGPeH2Gcn-Nwv3or2ikK_fjIyKti_z3szBM26p2XxT6bTqIK6DD3oPyuQidv6KvqDLGNBWtVkYc1WHzKfvL-PzWqh9R9GCLQPK7mqI80gxs77wsFXty8L4nuw8UvlafjTPyJOaSR6CKPap-xElZTLAneiJ7f8Ew1uvgVy7J', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.3901284827206",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEB_ooV0dqVPBuuT4uAYhB0wlUIkXWRR-1Y3aHvMwq-d2WL3ca6SAGPvAV2MPpL4lR3uWfiGqcTooQP7CyzVSK9jpwA3wmyhlelP_8fUJ4cOXw0AgKXLtLLwaQPWtf_KLMAzXKooGzFdccs0EhXNQvOex1ayj29y5f89TNGWV8cwbNs', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.392191029651505",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uEAtYyvcHxG7DAMkQGJ1eEyNJIIwvelZXxSNWJ1JNrQXisK_PUX9G3hzyVeDlD_NdLu7HUwtDqVxTm86kvguO8ajT8ov_Z9RiezRAcLfXkUjQpmDVmU-ieZWUr-UINp5-Tgz0wYWDUnh1MAJAHA1EtiyLfPvcLiP81OFScb-vhztOkc9', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.392191029651505",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEDEL6Jrmn6pZeYcaybbbKPmVyJv0iHLe65f1H5ejuyqyohGGM1LccFiq3hL_FKr1LnPXhwXGi6Vi2appeHC_2m9Dwh52i5xbXoPqHz8lxRl_x-gxdnnLWOBCP4UkVVHzx7W06tGTI5YajXDgITB6KD4_oD2WUoVnA-QXhJIi5A85ii8', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.398378670444218",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uECm2dcYzu1H1e1bVO_1K2G8kJ2dLhPrQsHob1_IiWZLyxhM01XnSbuZvpfJDK-PSvkZYXjsA5jgdNdPyNPKyDY70We6TbLGQNRIrpWf-Eci3mYDOrPrU2eF5cKmHMDiDe8CdCWwNw9pqmYi47oYqp38YlHW9pr8GfRXM4LGDx9W9WsT', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.400441217375123",Berlin-Mitte,Germany
